-0.482453 0.458232 118.989 0.515366 0.218679
-0.5014 0.336163 120.26 0.49608 0.215938
-0.514865 0.203134 121.176 0.48233 0.213895
-0.519392 0.0674479 121.48 0.477801 0.213206
-0.563665 0.534452 124.409 0.434902 0.206254
-0.591544 0.43997 126.424 0.406247 0.201162
-0.617754 0.325853 128.363 0.379363 0.196024
-0.637758 0.197037 129.877 0.35886 0.191856
-0.646496 0.064931 130.532 0.350129 0.190011
-0.755855 0.0649247 139.443 0.240238 0.16255
-0.84693 0.0673028 148.374 0.148513 0.131094
-0.916746 0.0713111 157.209 0.0780792 0.0968445
-0.964047 0.0749413 165.877 0.030225 0.0610002
-0.987927 0.0771516 173.693 0.00605315 0.0274655
-0.743665 0.197479 138.376 0.252478 0.166059
-0.830677 0.203502 146.64 0.164769 0.137475
-0.897366 0.214354 154.476 0.0975922 0.107721
-0.941714 0.224365 161.319 0.0526838 0.0800749
-0.964009 0.230407 165.88 0.0302134 0.0609887
-0.716928 0.325898 136.071 0.279804 0.173442
-0.796837 0.336627 143.215 0.19911 0.149703
-0.857501 0.352897 149.544 0.137985 0.126721
-0.897139 0.368655 154.453 0.0977651 0.107811
-0.916777 0.377986 157.224 0.0779713 0.0967803
-0.678364 0.440293 132.912 0.319125 0.183099
-0.746337 0.458221 138.562 0.250333 0.165453
-0.797183 0.481971 143.241 0.198837 0.149611
-0.831062 0.502819 146.691 0.164283 0.13729
-0.847054 0.516182 148.406 0.148215 0.130973
-0.633803 0.533957 129.447 0.36463 0.193047
-0.679534 0.564862 133.012 0.317854 0.182803
-0.718669 0.597328 136.217 0.278039 0.172983
-0.745185 0.624328 138.521 0.250799 0.165586
-0.756618 0.641689 139.533 0.239222 0.162253
0.0696643 0.753773 85.9833 1.07005 0.249386
0.0723716 0.845068 85.8258 1.07279 0.249337
0.0753698 0.915503 85.6517 1.07582 0.24928
0.0776391 0.963355 85.5196 1.07812 0.249236
0.0781475 0.987713 85.4901 1.07863 0.249226
0.210521 0.736141 77.7794 1.21168 0.244335
0.217327 0.824544 77.3733 1.2186 0.243954
0.226285 0.892689 76.8418 1.22764 0.243436
0.232102 0.939015 76.4941 1.23355 0.243086
0.233144 0.963142 76.4336 1.23457 0.243025
0.346041 0.703049 69.6506 1.34774 0.234397
0.357464 0.785094 68.9359 1.35941 0.233295
0.370881 0.848341 68.1038 1.37293 0.231965
0.380299 0.891441 67.5091 1.38254 0.230985
0.382117 0.914826 67.3962 1.38436 0.230796
0.466802 0.657176 62.0483 1.46873 0.220835
0.484502 0.727743 60.8674 1.48683 0.218373
0.504057 0.78245 59.5571 1.50668 0.215534
0.517255 0.821454 58.6509 1.52025 0.213503
0.521279 0.843694 58.3818 1.52426 0.21289
0.56433 0.605898 55.542 1.5658 0.206134
0.594188 0.653666 53.3756 1.59657 0.200641
0.621692 0.697157 51.3413 1.62468 0.19522
0.640925 0.730504 49.8711 1.64451 0.191149
0.647636 0.751347 49.363 1.65126 0.189713
0.756893 0.641371 40.4427 1.76106 0.162172
0.847417 0.515575 31.553 1.85216 0.130822
0.91708 0.377185 22.7285 1.92235 0.0965912
0.964114 0.229873 14.0942 1.9699 0.0608791
0.987923 0.0770638 6.30842 1.99394 0.0274701
0.746173 0.623246 41.3919 1.7502 0.165301
0.832274 0.500916 33.1807 1.83695 0.13682
0.897916 0.36622 25.4394 1.90304 0.107389
0.941622 0.223072 18.6931 1.94725 0.0801249
0.963907 0.0747087 14.1553 1.96964 0.0611377
0.720133 0.595408 43.6567 1.72349 0.172583
0.798529 0.478852 36.6171 1.80264 0.149116
0.8578 0.350275 30.4253 1.86229 0.126604
0.896489 0.213271 25.6437 1.9015 0.108193
0.916391 0.0709757 22.8479 1.92154 0.0970713
0.68058 0.563121 46.9051 1.68321 0.182555
0.747118 0.455203 41.369 1.75047 0.165225
0.796164 0.335061 36.8626 1.80008 0.149974
0.829385 0.204119 33.5018 1.83387 0.137991
0.846285 0.0678065 31.695 1.85086 0.131349
0.634096 0.533224 50.5294 1.63568 0.192982
0.677933 0.439144 47.121 1.68045 0.183197
0.715507 0.325889 44.0522 1.71871 0.173828
0.74234 0.198851 41.7424 1.74615 0.166446
0.755552 0.0657801 40.5805 1.75949 0.162629
0.646219 0.0654909 49.4877 1.64961 0.190067
0.519048 0.0682113 58.5412 1.52189 0.213254
0.380082 0.0725223 67.5257 1.38227 0.231013
0.231665 0.0756394 76.5228 1.23306 0.243116
0.0775351 0.0773194 85.5258 1.07801 0.249238
0.636743 0.198194 50.2 1.64011 0.192071
0.513331 0.20484 58.9254 1.51615 0.214124
0.375786 0.216647 67.7943 1.37793 0.231458
0.228354 0.225721 76.7183 1.22974 0.243313
0.0763066 0.230788 85.5972 1.07677 0.249262
0.615881 0.326942 51.7744 1.61876 0.196395
0.498555 0.338864 59.9267 1.50111 0.216346
0.365496 0.356032 68.4378 1.36751 0.232504
0.222257 0.370648 77.0822 1.22355 0.243673
0.073992 0.378829 85.7319 1.07442 0.249307
0.58973 0.441186 53.7045 1.59195 0.201494
0.479855 0.461223 61.1816 1.48204 0.219037
0.352906 0.486081 69.2229 1.35473 0.233742
0.213568 0.506762 77.5976 1.21478 0.244166
0.0709434 0.517139 85.9088 1.07134 0.249363
0.562874 0.535429 55.6459 1.56431 0.20639
0.465265 0.568009 62.1511 1.46714 0.221045
0.344428 0.602416 69.7503 1.34611 0.234548
0.209026 0.629607 77.8664 1.21019 0.244415
0.0690319 0.644034 86.0198 1.06941 0.249397
0.753773 0.0696643 40.7187 1.75792 0.163086
0.845068 0.0723716 31.7953 1.84994 0.131721
0.915503 0.0753698 22.9328 1.92096 0.0974128
0.963355 0.0776391 14.2343 1.9693 0.061472
0.987713 0.0781475 6.37167 1.99382 0.0277444
0.736141 0.210521 42.2534 1.74018 0.168103
0.824544 0.217327 33.9665 1.82936 0.139677
0.892689 0.226285 26.0987 1.89804 0.10998
0.939015 0.232102 19.1162 1.94486 0.0818713
0.963142 0.233144 14.2945 1.96904 0.0617266
0.703049 0.346041 45.0485 1.70651 0.176926
0.785094 0.357464 37.8732 1.78937 0.153479
0.848341 0.370881 31.4583 1.85302 0.130469
0.891441 0.380299 26.2739 1.89669 0.110666
0.914826 0.382117 23.0462 1.92019 0.0978685
0.657176 0.466802 48.7088 1.65989 0.18784
0.727743 0.484502 43.0092 1.73124 0.170528
0.78245 0.504057 38.1384 1.78652 0.154391
0.821454 0.517255 34.2883 1.82621 0.140839
0.843694 0.521279 31.9498 1.84851 0.132294
0.605898 0.56433 52.5926 1.60748 0.198578
0.653666 0.594188 48.983 1.65628 0.188628
0.697157 0.621692 45.5323 1.70051 0.178411
0.730504 0.640925 42.7274 1.73459 0.169628
0.751347 0.647636 40.926 1.75556 0.163771
0.641371 0.756893 49.8419 1.6449 0.191067
0.515575 0.847417 58.7711 1.51846 0.213776
0.377185 0.91708 67.7065 1.37935 0.231313
0.229873 0.964114 76.6292 1.23125 0.243223
0.0770638 0.987923 85.5532 1.07753 0.249247
0.623246 0.746173 51.1993 1.62661 0.194833
0.500916 0.832274 59.753 1.50373 0.215965
0.36622 0.897916 68.3886 1.36831 0.232426
0.223072 0.941622 77.0321 1.22441 0.243624
0.0747087 0.963907 85.69 1.07515 0.249293
0.595408 0.720133 53.2601 1.59818 0.20034
0.478852 0.798529 61.2285 1.48132 0.219137
0.350275 0.8578 69.3837 1.35211 0.23399
0.213271 0.896489 77.616 1.21446 0.244183
0.0709757 0.916391 85.9071 1.07137 0.249362
0.563121 0.68058 55.5772 1.5653 0.206222
0.455203 0.747118 62.7906 1.45724 0.222335
0.335061 0.796164 70.3236 1.33671 0.235402
0.204119 0.829385 78.1575 1.20522 0.244679
0.0678065 0.846285 86.091 1.06817 0.249418
0.533224 0.634096 57.6861 1.53456 0.211281
0.439144 0.677933 63.8466 1.44078 0.224403
0.325889 0.715507 70.8922 1.32735 0.236226
0.198851 0.74234 78.4706 1.19987 0.244955
0.0657801 0.755552 86.2086 1.06612 0.249453
0.0654909 0.646219 86.2252 1.06583 0.249458
0.0682113 0.519048 86.0673 1.06858 0.249411
0.0725223 0.380082 85.8172 1.07294 0.249334
0.0756394 0.231665 85.6359 1.07609 0.249275
0.0773194 0.0775351 85.5383 1.07779 0.249242
0.198194 0.636743 78.5074 1.19924 0.244987
0.20484 0.513331 78.1139 1.20597 0.24464
0.216647 0.375786 77.4152 1.21788 0.243994
0.225721 0.228354 76.8742 1.22709 0.243468
0.230788 0.0763066 76.5743 1.23219 0.243168
0.326942 0.615881 70.824 1.32847 0.236128
0.338864 0.498555 70.0866 1.3406 0.235052
0.356032 0.365496 69.0229 1.358 0.233431
0.370648 0.222257 68.111 1.37281 0.231977
0.378829 0.073992 67.6018 1.38104 0.231139
0.441186 0.58973 63.7144 1.44285 0.224148
0.461223 0.479855 62.3985 1.46332 0.221548
0.486081 0.352906 60.7515 1.4886 0.218127
0.506762 0.213568 59.361 1.50963 0.215099
0.517139 0.0709434 58.664 1.52006 0.213533
0.535429 0.562874 57.5346 1.53679 0.210928
0.568009 0.465265 55.2289 1.5703 0.205359
0.602416 0.344428 52.7451 1.60536 0.198988
0.629607 0.209026 50.7192 1.63312 0.193513
0.644034 0.0690319 49.6411 1.64757 0.190501
-0.646219 0.0654908 130.512 0.350388 0.190067
-0.519048 0.0682113 121.459 0.478114 0.213254
-0.380082 0.0725223 112.474 0.617731 0.231013
-0.231665 0.0756394 103.477 0.766941 0.243116
-0.0775351 0.0773194 94.4742 0.92199 0.249238
-0.636752 0.198176 129.801 0.359881 0.192069
-0.513331 0.204827 121.075 0.483846 0.214124
-0.375786 0.216647 112.206 0.622067 0.231458
-0.228354 0.225721 103.282 0.770262 0.243313
-0.0763066 0.230788 94.4028 0.923231 0.249262
-0.615891 0.32692 128.226 0.38123 0.196393
-0.498567 0.338841 120.074 0.49888 0.216344
-0.365496 0.356028 111.562 0.632488 0.232504
-0.222257 0.370647 102.918 0.776446 0.243673
-0.0739919 0.378829 94.2681 0.925576 0.249307
-0.58974 0.441177 126.296 0.40804 0.201492
-0.479863 0.461212 118.819 0.517956 0.219036
-0.352909 0.486076 110.777 0.645263 0.233741
-0.213569 0.506761 102.402 0.785224 0.244166
-0.0709435 0.517139 94.0912 0.928656 0.249363
-0.562888 0.53542 124.355 0.435681 0.206388
-0.465273 0.568004 117.849 0.532851 0.221044
-0.34443 0.602415 110.25 0.653885 0.234547
-0.209027 0.629607 102.134 0.789807 0.244415
-0.0690319 0.644034 93.9802 0.930589 0.249397
-0.0696643 0.753773 94.0167 0.929952 0.249386
-0.0723716 0.845068 94.1742 0.927211 0.249337
-0.0753698 0.915503 94.3483 0.924181 0.24928
-0.0776391 0.963355 94.4804 0.921882 0.249236
-0.0781475 0.987713 94.5099 0.921369 0.249226
-0.210521 0.736141 102.221 0.788324 0.244335
-0.217327 0.824544 102.627 0.781403 0.243954
-0.226285 0.892689 103.158 0.772359 0.243436
-0.232102 0.939015 103.506 0.766454 0.243086
-0.233144 0.963142 103.566 0.765429 0.243025
-0.346046 0.703051 110.35 0.652252 0.234397
-0.357468 0.785094 111.064 0.640585 0.233294
-0.370882 0.848341 111.896 0.627072 0.231965
-0.380299 0.891441 112.491 0.617462 0.230985
-0.382117 0.914826 112.604 0.615643 0.230796
-0.466813 0.657171 117.952 0.531262 0.220833
-0.484511 0.72774 119.133 0.513157 0.218372
-0.504061 0.782449 120.443 0.493317 0.215533
-0.517256 0.821454 121.349 0.479747 0.213503
-0.521279 0.843694 121.618 0.475743 0.21289
-0.564342 0.60589 124.459 0.434186 0.206132
-0.594197 0.653659 126.625 0.403424 0.200639
-0.621696 0.697154 128.659 0.375315 0.195219
-0.640927 0.730503 130.129 0.355488 0.191149
-0.647637 0.751347 130.637 0.348736 0.189713
-0.756893 0.641371 139.557 0.238945 0.162172
-0.847417 0.515575 148.447 0.147843 0.130822
-0.91708 0.377185 157.271 0.0776541 0.0965912
-0.964114 0.229873 165.906 0.0301033 0.0608791
-0.987923 0.0770638 173.692 0.00605517 0.0274701
-0.746174 0.623245 138.608 0.249794 0.165301
-0.832275 0.500916 146.819 0.163051 0.13682
-0.897916 0.36622 154.561 0.0969598 0.107389
-0.941622 0.223072 161.307 0.0527514 0.0801249
-0.963907 0.0747087 165.845 0.0303636 0.0611377
-0.720136 0.595406 136.344 0.276507 0.172583
-0.798531 0.478851 143.383 0.197359 0.149115
-0.857801 0.350274 149.575 0.13771 0.126603
-0.896489 0.21327 154.356 0.0984969 0.108193
-0.916391 0.0709756 157.152 0.0784608 0.0970713
-0.680587 0.563117 133.095 0.316785 0.182554
-0.747121 0.455202 138.631 0.249528 0.165224
-0.796166 0.33506 143.138 0.199922 0.149974
-0.829385 0.204119 146.498 0.166131 0.137991
-0.846285 0.0678064 148.305 0.149143 0.131349
-0.634106 0.533219 129.471 0.364309 0.19298
-0.67794 0.439142 132.88 0.31954 0.183196
-0.715511 0.325885 135.948 0.281289 0.173827
-0.742343 0.198847 138.258 0.253852 0.166445
-0.755552 0.06578 139.42 0.240507 0.162629
0.756893 -0.641371 40.4427 1.76106 0.162172
0.847417 -0.515575 31.553 1.85216 0.130822
0.91708 -0.377185 22.7285 1.92235 0.0965912
0.964114 -0.229873 14.0942 1.9699 0.0608791
0.987923 -0.0770638 6.30842 1.99394 0.0274701
0.746176 -0.623251 41.3917 1.75021 0.165301
0.832283 -0.500912 33.1799 1.83696 0.136818
0.897916 -0.366219 25.4394 1.90304 0.107389
0.941622 -0.223072 18.6931 1.94725 0.0801248
0.963907 -0.0747086 14.1553 1.96964 0.0611377
0.720142 -0.595407 43.6558 1.7235 0.172581
0.798536 -0.478858 36.6164 1.80265 0.149113
0.857803 -0.350273 30.425 1.86229 0.126602
0.89649 -0.21327 25.6435 1.9015 0.108193
0.916392 -0.0709755 22.8478 1.92154 0.0970712
0.680586 -0.563115 46.9046 1.68321 0.182554
0.747126 -0.455201 41.3683 1.75048 0.165223
0.796169 -0.33506 36.8621 1.80008 0.149973
0.829386 -0.204118 33.5016 1.83387 0.13799
0.846285 -0.0678063 31.695 1.85086 0.131349
0.634104 -0.533217 50.5289 1.63569 0.192981
0.67794 -0.43914 47.1205 1.68046 0.183196
0.715511 -0.325887 44.0519 1.71871 0.173827
0.742341 -0.19885 41.7423 1.74615 0.166445
0.755552 -0.06578 40.5805 1.75949 0.162629
0.646219 -0.0654908 49.4877 1.64961 0.190067
0.519048 -0.0682113 58.5412 1.52189 0.213254
0.380082 -0.0725223 67.5257 1.38227 0.231013
0.231665 -0.0756394 76.5228 1.23306 0.243116
0.0775351 -0.0773194 85.5258 1.07801 0.249238
0.636743 -0.198194 50.1999 1.64011 0.192071
0.513332 -0.20484 58.9254 1.51615 0.214124
0.375786 -0.216647 67.7943 1.37793 0.231458
0.228354 -0.225721 76.7183 1.22974 0.243313
0.0763066 -0.230788 85.5972 1.07677 0.249262
0.615884 -0.326941 51.7741 1.61876 0.196394
0.498556 -0.338864 59.9267 1.50111 0.216346
0.365496 -0.356032 68.4377 1.36751 0.232504
0.222257 -0.370648 77.0822 1.22355 0.243673
0.073992 -0.378829 85.7319 1.07442 0.249307
0.589736 -0.44118 53.7041 1.59196 0.201493
0.479858 -0.46122 61.1814 1.48204 0.219037
0.352907 -0.486081 69.2228 1.35473 0.233741
0.213568 -0.506762 77.5976 1.21478 0.244166
0.0709434 -0.517139 85.9088 1.07134 0.249363
0.562885 -0.535416 55.6452 1.56432 0.206388
0.46527 -0.568002 62.1508 1.46715 0.221044
0.34443 -0.602415 69.7502 1.34611 0.234547
0.209026 -0.629607 77.8663 1.21019 0.244415
0.0690319 -0.644034 86.0198 1.06941 0.249397
0.0696643 -0.753773 85.9833 1.07005 0.249386
0.0723716 -0.845068 85.8258 1.07279 0.249337
0.0753698 -0.915503 85.6517 1.07582 0.24928
0.0776391 -0.963355 85.5196 1.07812 0.249236
0.0781475 -0.987713 85.4901 1.07863 0.249226
0.210521 -0.736141 77.7794 1.21168 0.244335
0.217327 -0.824544 77.3733 1.2186 0.243954
0.226285 -0.892689 76.8418 1.22764 0.243436
0.232102 -0.939015 76.4941 1.23355 0.243086
0.233144 -0.963142 76.4336 1.23457 0.243025
0.346046 -0.70305 69.6503 1.34775 0.234397
0.357468 -0.785093 68.9357 1.35942 0.233294
0.370883 -0.848341 68.1037 1.37293 0.231965
0.380299 -0.89144 67.509 1.38254 0.230985
0.382117 -0.914826 67.3962 1.38436 0.230796
0.466812 -0.657166 62.0476 1.46874 0.220833
0.484511 -0.727738 60.8668 1.48684 0.218372
0.504061 -0.782447 59.5568 1.50668 0.215533
0.517256 -0.821453 58.6508 1.52025 0.213503
0.52128 -0.843694 58.3818 1.52426 0.21289
0.564338 -0.605887 55.5415 1.56581 0.206132
0.59419 -0.653659 53.3754 1.59657 0.20064
0.621696 -0.697152 51.341 1.62468 0.195219
0.640927 -0.730504 49.871 1.64451 0.191149
0.647637 -0.751347 49.363 1.65126 0.189713
-0.0695087 -0.643686 94.0078 0.930107 0.249389
-0.0718646 -0.516787 94.1447 0.927725 0.249346
-0.074951 -0.378192 94.3239 0.924606 0.249288
-0.0770708 -0.230397 94.4473 0.922458 0.249247
-0.0776925 -0.0771971 94.4833 0.921832 0.249235
-0.209372 -0.628881 102.154 0.789466 0.244396
-0.215118 -0.504932 102.494 0.783664 0.24408
-0.224454 -0.368958 103.048 0.774232 0.243545
-0.230066 -0.224148 103.383 0.76854 0.243211
-0.232107 -0.0749831 103.503 0.766506 0.243089
-0.344717 -0.600479 110.27 0.653562 0.234518
-0.355049 -0.482996 110.911 0.64308 0.233533
-0.368417 -0.353122 111.743 0.629555 0.232213
-0.377499 -0.214655 112.312 0.620351 0.231283
-0.380721 -0.0716833 112.513 0.617113 0.230949
-0.466117 -0.566004 117.907 0.531967 0.220926
-0.482439 -0.458237 118.988 0.515379 0.218681
-0.501396 -0.336164 120.259 0.496084 0.215938
-0.514864 -0.203134 121.176 0.482331 0.213895
-0.519392 -0.0674479 121.48 0.477802 0.213206
-0.563673 -0.53445 124.41 0.434894 0.206253
-0.591542 -0.43997 126.424 0.406249 0.201162
-0.617752 -0.325854 128.363 0.379365 0.196025
-0.637757 -0.197037 129.877 0.358861 0.191856
-0.646496 -0.0649309 130.532 0.350129 0.190011
-0.755855 -0.0649246 139.443 0.240238 0.16255
-0.84693 -0.0673028 148.374 0.148513 0.131094
-0.916746 -0.0713111 157.209 0.0780792 0.0968445
-0.964047 -0.0749413 165.877 0.030225 0.0610002
-0.987927 -0.0771516 173.693 0.00605315 0.0274655
-0.743665 -0.197479 138.376 0.252479 0.166059
-0.830677 -0.203502 146.64 0.164769 0.137475
-0.897366 -0.214354 154.476 0.0975922 0.107721
-0.941714 -0.224365 161.319 0.0526838 0.0800749
-0.964008 -0.230407 165.88 0.0302134 0.0609887
-0.716927 -0.325898 136.071 0.279805 0.173443
-0.796837 -0.336628 143.215 0.199111 0.149703
-0.857501 -0.352897 149.544 0.137986 0.126721
-0.897139 -0.368655 154.453 0.0977653 0.107811
-0.916777 -0.377986 157.224 0.0779714 0.0967804
-0.678362 -0.440292 132.912 0.319127 0.1831
-0.746335 -0.458221 138.561 0.250335 0.165453
-0.797182 -0.481972 143.241 0.198838 0.149612
-0.831062 -0.502819 146.691 0.164283 0.13729
-0.847053 -0.516182 148.406 0.148215 0.130973
-0.633804 -0.533954 129.447 0.364629 0.193047
-0.679533 -0.56486 133.011 0.317855 0.182804
-0.718666 -0.597328 136.216 0.278042 0.172984
-0.745184 -0.624329 138.521 0.2508 0.165586
-0.756618 -0.641689 139.533 0.239222 0.162253
-0.647433 -0.751529 130.621 0.348944 0.189757
-0.520918 -0.8439 121.594 0.476101 0.212945
-0.381368 -0.915081 112.558 0.616384 0.230873
-0.232441 -0.963286 103.525 0.766135 0.243067
-0.0779697 -0.987725 94.4996 0.921548 0.249229
-0.640113 -0.731194 130.068 0.356308 0.191321
-0.515975 -0.822132 121.264 0.481012 0.213695
-0.377959 -0.892008 112.347 0.619778 0.231224
-0.230227 -0.939076 103.395 0.768336 0.243199
-0.0771462 -0.96326 94.4518 0.922379 0.249246
-0.61984 -0.698228 128.525 0.377141 0.195584
-0.501151 -0.782988 120.256 0.496141 0.215946
-0.367426 -0.848425 111.684 0.630512 0.232309
-0.223679 -0.892375 103.003 0.775003 0.24359
-0.0746648 -0.915213 94.3073 0.924894 0.249294
-0.592363 -0.654155 126.494 0.405258 0.200979
-0.48143 -0.727517 118.931 0.516249 0.218801
-0.354203 -0.784653 110.86 0.643911 0.233613
-0.215097 -0.823849 102.494 0.783664 0.24408
-0.0713814 -0.844934 94.1166 0.928214 0.249355
-0.563547 -0.605667 124.403 0.434993 0.20627
-0.465503 -0.656418 117.866 0.53259 0.221009
-0.344817 -0.702123 110.273 0.653512 0.234513
-0.20958 -0.73572 102.165 0.789268 0.244386
-0.0690331 -0.753564 93.9801 0.93059 0.249397
0.0695087 -0.643686 85.9922 1.06989 0.249389
0.0718646 -0.516787 85.8553 1.07228 0.249346
0.074951 -0.378192 85.6761 1.07539 0.249288
0.0770708 -0.230397 85.5527 1.07754 0.249247
0.0776925 -0.0771971 85.5167 1.07817 0.249235
0.209372 -0.628881 77.8464 1.21053 0.244396
0.215118 -0.504932 77.5061 1.21634 0.24408
0.224454 -0.368958 76.952 1.22577 0.243545
0.230066 -0.224148 76.617 1.23146 0.243211
0.232107 -0.0749831 76.4971 1.23349 0.243089
0.344717 -0.600479 69.7304 1.34644 0.234518
0.355049 -0.482996 69.0888 1.35692 0.233533
0.368417 -0.353122 68.257 1.37044 0.232213
0.377499 -0.214655 67.6881 1.37965 0.231283
0.380721 -0.0716833 67.4874 1.38289 0.230949
0.466117 -0.566004 62.0933 1.46803 0.220926
0.482439 -0.458237 61.0124 1.48462 0.218681
0.501396 -0.336164 59.7406 1.50392 0.215938
0.514864 -0.203134 58.824 1.51767 0.213895
0.519392 -0.0674479 58.5202 1.5222 0.213206
0.563673 -0.53445 55.5904 1.56511 0.206253
0.591542 -0.43997 53.5763 1.59375 0.201162
0.617752 -0.325854 51.6375 1.62064 0.196025
0.637757 -0.197037 50.1232 1.64114 0.191856
0.646496 -0.0649309 49.4681 1.64987 0.190011
0.755855 -0.0649246 40.5568 1.75976 0.16255
0.84693 -0.0673028 31.6262 1.85149 0.131094
0.916746 -0.0713111 22.7915 1.92192 0.0968445
0.964047 -0.0749413 14.1228 1.96977 0.0610002
0.987927 -0.0771516 6.30736 1.99395 0.0274655
0.743665 -0.197479 41.6239 1.74752 0.166059
0.830677 -0.203502 33.3601 1.83523 0.137475
0.897366 -0.214354 25.5236 1.90241 0.107721
0.941714 -0.224365 18.6811 1.94732 0.0800749
0.964008 -0.230407 14.1201 1.96979 0.0609887
0.716927 -0.325898 43.9294 1.72019 0.173443
0.796837 -0.336628 36.7849 1.80089 0.149703
0.857501 -0.352897 30.4565 1.86201 0.126721
0.897139 -0.368655 25.5466 1.90223 0.107811
0.916777 -0.377986 22.7755 1.92203 0.0967804
0.678362 -0.440292 47.0881 1.68087 0.1831
0.746335 -0.458221 41.4386 1.74967 0.165453
0.797182 -0.481972 36.7588 1.80116 0.149612
0.831062 -0.502819 33.3095 1.83572 0.13729
0.847053 -0.516182 31.5937 1.85178 0.130973
0.633804 -0.533954 50.5525 1.63537 0.193047
0.679533 -0.56486 46.9885 1.68214 0.182804
0.718666 -0.597328 43.7836 1.72196 0.172984
0.745184 -0.624329 41.4789 1.7492 0.165586
0.756618 -0.641689 40.4672 1.76078 0.162253
0.647433 -0.751529 49.3787 1.65106 0.189757
0.520918 -0.8439 58.4058 1.5239 0.212945
0.381368 -0.915081 67.4421 1.38362 0.230873
0.232441 -0.963286 76.4752 1.23387 0.243067
0.0779697 -0.987725 85.5004 1.07845 0.249229
0.640113 -0.731194 49.9323 1.64369 0.191321
0.515975 -0.822132 58.7356 1.51899 0.213695
0.377959 -0.892008 67.6526 1.38022 0.231224
0.230227 -0.939076 76.605 1.23166 0.243199
0.0771462 -0.96326 85.5482 1.07762 0.249246
0.61984 -0.698228 51.4748 1.62286 0.195584
0.501151 -0.782988 59.7443 1.50386 0.215946
0.367426 -0.848425 68.316 1.36949 0.232309
0.223679 -0.892375 76.9973 1.225 0.24359
0.0746648 -0.915213 85.6927 1.07511 0.249294
0.592363 -0.654155 53.5058 1.59474 0.200979
0.48143 -0.727517 61.0693 1.48375 0.218801
0.354203 -0.784653 69.1398 1.35609 0.233613
0.215097 -0.823849 77.5061 1.21634 0.24408
0.0713814 -0.844934 85.8834 1.07179 0.249355
0.563547 -0.605667 55.5972 1.56501 0.20627
0.465503 -0.656418 62.1337 1.46741 0.221009
0.344817 -0.702123 69.7273 1.34649 0.234513
0.20958 -0.73572 77.8347 1.21073 0.244386
0.0690331 -0.753564 86.0199 1.06941 0.249397
-0.751529 -0.647433 139.09 0.244265 0.163719
-0.8439 -0.520918 148.074 0.151271 0.132207
-0.915081 -0.381368 156.996 0.0795249 0.0977003
-0.963286 -0.232441 165.74 0.0308113 0.0615799
-0.987725 -0.0779697 173.632 0.00617021 0.027729
-0.731193 -0.640115 137.331 0.264719 0.169441
-0.822132 -0.515975 145.785 0.173068 0.140575
-0.892008 -0.377959 153.812 0.10265 0.11033
-0.939076 -0.230228 160.897 0.0550666 0.0818157
-0.96326 -0.0771462 165.739 0.0308156 0.0615841
-0.698228 -0.619843 134.558 0.298372 0.178135
-0.782988 -0.501154 141.926 0.21278 0.154168
-0.848425 -0.367427 148.56 0.146814 0.130401
-0.892375 -0.223679 153.849 0.102366 0.110186
-0.915213 -0.0746648 157.017 0.0793794 0.0976145
-0.654158 -0.592363 131.055 0.343215 0.188519
-0.727519 -0.48143 136.972 0.268974 0.170586
